Age,Income,Credit_Score,Debt_to_Income_Ratio,Existing_Loan_Balance,Loan_Amount,Interest_Rate,Loan_Duration_Months,Gender_Female,Gender_Male,Employment_Status_Employed,Employment_Status_Unemployed,Location_Suburban,Location_Urban,Loan_Status_Non-Default
35,33746.81333488347,686,0.6604699990231618,33247.52975712655,28931.117174225918,6.461698429115382,34,1,0,0,1,1,0,0
33,66075.11861365094,445,0.17798208214844768,39657.86480499439,41047.90369545104,18.40572098333632,34,0,1,1,0,1,0,0
25,74143.94515569051,315,0.9291594853599616,2915.6434364293714,6377.177284813638,15.779633757789927,22,1,0,0,0,1,0,1
42,72924.84646834224,596,0.4431650397286583,28606.10747208866,45367.37334698554,7.025000785991051,57,0,1,1,0,0,1,1
49,29383.190211454465,748,0.7854469765740588,44609.566773424216,38839.14470464271,8.636099168669976,31,0,0,1,0,0,0,1
43,47550.596998403045,726,0.6361882344450294,18656.189362603964,40843.37595495272,10.325767126629593,18,0,1,1,0,1,0,1
39,46003.001718586915,646,0.6496547950140108,9574.10900283016,29137.361422874186,9.643691986727314,34,1,0,1,0,1,0,1
48,65802.14980775266,586,0.4397291374783251,3441.2474934768898,36271.80072201685,13.453319952427508,34,0,0,0,1,0,1,1
60,81218.97030942027,792,0.3949502353526111,46988.90604224702,33885.52294613853,15.299882531778795,38,1,0,0,0,1,0,1
27,65647.2292936171,583,0.1619205246868245,189.83684778779983,41590.4545533511,18.2927351155167,32,0,0,1,0,0,1,1
29,80386.19509213233,838,0.07078070296173987,39600.384806417984,36706.892802171766,5.995783096348567,32,1,0,0,1,0,1,1
45,27917.40773592065,820,0.9279915012584836,13223.967262630144,27624.998089230787,9.216087596663574,69,0,1,1,0,0,0,1
23,90251.0952693822,676,0.9366236980323341,12122.244401204323,8827.848812817176,15.746200229119802,43,0,0,1,0,0,1,1
37,62929.36554914077,679,0.6412979637125031,7876.990730649853,49732.55869216205,14.83409775749659,61,0,1,1,0,0,0,1
22,22999.892837373834,721,0.3880612856366336,9688.958503515627,20848.81974892343,18.275349637944828,39,0,1,0,0,0,1,0
40,71457.04024179411,518,0.025090008370612597,25702.643234438183,39219.1325574314,15.058673909409618,48,1,0,1,0,0,0,1
26,61387.77498904603,356,0.4476561419317897,43774.86313912882,32501.508320277448,4.961044945978651,13,1,0,1,0,0,1,1
46,37629.5655078852,413,0.6589753385306314,18376.004528494454,48999.60351421866,15.236867016060705,40,0,0,1,0,1,0,0
33,81154.03668890838,545,0.3002868509650335,37278.25247438286,48372.70062518745,3.5064487556885005,61,0,0,0,1,0,0,1
63,94685.4600966384,774,0.34243726167294003,12332.630059749888,24553.398395464803,12.551155101994574,20,0,0,0,1,0,0,1
39,45814.67630748046,367,0.4723234095767197,45205.88870958834,43349.2831725788,14.387292818826216,46,0,1,1,0,0,1,1
25,59513.25462530952,357,0.4949177549179021,45696.371900305116,10417.028286608496,17.027851207319088,49,1,0,0,0,1,0,1
37,30253.999895874327,603,0.7428648073899133,5412.815310635993,14514.261182358254,13.210438606561384,50,1,0,0,0,1,0,0
31,94383.97789638527,614,0.4997612380572623,41940.860186728765,30799.81086643831,13.797539737506714,58,0,0,0,1,0,0,1
56,45503.68476953863,375,0.8452747130895772,35094.65705601527,14540.391236206617,5.5856634692199085,15,0,1,0,1,1,0,0
54,35582.77469596207,602,0.4827765333700743,19691.96931065403,10351.138775312009,4.060533412251381,33,0,1,0,1,1,0,0
51,58274.294141556435,775,0.03191192174875557,41738.79228088728,14130.097139538404,4.732750940480356,34,0,0,1,0,0,1,1
28,23462.599160094458,301,0.14140611554699767,45174.12979686332,19957.33563610024,6.9084786207402304,17,0,1,1,0,1,0,1
57,40226.94649811239,339,0.7181617920210638,24818.813382847842,49214.55799226349,10.598574619164543,47,1,0,1,0,1,0,1
50,25412.618919312867,347,0.4518617256022397,25439.758107900117,8956.584387098845,9.678524935082065,31,0,1,0,0,1,0,1
48,30189.692359535988,356,0.4612174333152657,35213.88646803119,8844.073383441297,8.1249246099324,62,1,0,0,1,1,0,1
61,28972.604069269448,811,0.9780068033051702,12211.02610923558,6972.927452694673,18.100987046833534,16,1,0,1,0,0,1,1
51,89793.59640143659,311,0.5714615935821059,3839.552803050927,15768.606668222275,4.495649057099309,23,0,1,1,0,0,1,0
24,94434.78784277024,757,0.11692034456663693,26434.05573787633,10029.165151461517,5.4506245474880615,70,1,0,0,1,1,0,1
40,57961.773262411676,623,0.4337543793350869,16020.162935991406,6986.274633992483,10.394885531610434,12,0,1,0,1,0,1,1
63,70433.36702826763,840,0.5613252926567301,6144.528065063043,25029.212173168984,5.2030263309022065,50,0,1,1,0,0,0,1
24,75672.15178103988,391,0.037465631498487584,7006.281064714521,41207.672339665914,5.6447787057418655,52,0,1,1,0,0,1,1
42,51305.065989764815,638,0.3646098548695968,10650.552763001808,9481.098778046087,19.440463703574995,14,1,0,1,0,0,1,1
20,49616.837363431034,670,0.9678181319171992,16889.305448736934,9763.636369569123,11.402005972179403,53,0,1,0,0,0,1,1
55,74045.52153789357,555,0.7513032213506518,21841.91633919666,41514.031370022996,4.784925641510816,54,1,0,0,1,0,0,1
37,50137.16121961908,800,0.3721525676436079,47828.41028471956,19739.671303427138,3.8836066030725234,67,1,0,0,0,0,0,1
51,66480.76156401416,397,0.26211176886293097,24261.68081331855,27510.225552724438,15.494586092243695,32,1,0,1,0,0,0,1
61,61215.42486491662,345,0.2831523972185985,45670.26246075372,40141.51487216044,9.537958953305637,13,1,0,0,1,0,1,1
61,61956.848072078516,319,0.8284145523450012,27312.61056376001,23396.611890102715,7.836546567825228,43,1,0,1,0,0,0,1
47,86348.70903011608,358,0.4016269786031487,7904.225737187652,5891.088864336435,14.693371514104193,40,0,1,1,0,0,0,0
34,76324.56871189573,539,0.8431748263064751,42146.607288035935,23727.1627954138,14.877859693568892,58,1,0,1,0,0,1,1
27,96854.61232304745,675,0.9087436549554406,824.0253647213314,44891.80140611576,9.127755286606485,39,0,1,0,0,1,0,1
52,83278.13018012638,335,0.4641991718532258,28186.848864502466,10511.297647442729,19.161819746831828,44,0,0,0,1,0,1,1
37,31663.40116799166,812,0.9452724277446364,17090.67232142228,35429.09200512065,9.798659390450748,37,0,0,1,0,0,1,1
35,79078.66423998743,686,0.2999513907322472,21911.884678080136,27376.69803624823,9.45343306859086,26,0,1,0,0,0,1,1
62,73251.80431737081,482,0.2600205892490872,39872.903430833285,28937.685496854167,16.222656324222775,56,1,0,1,0,1,0,1
61,71683.51836090787,615,0.10730197509496398,272.82918550171064,42352.34937838977,16.870442635192937,37,0,0,0,1,0,1,1
44,58459.570095360286,686,0.2458040685535684,9116.538066588842,40363.42108634331,7.8829748570644975,20,0,1,0,1,0,1,1
53,24997.11358527892,384,0.7726536905965005,40633.420748573284,49323.083729546044,14.71431793300072,32,1,0,0,1,1,0,0
40,96118.7814008056,746,0.4037876240032473,27274.105544574428,12568.580916592417,13.867175081241735,31,0,1,0,1,0,1,1
49,88153.97557795295,527,0.14816288048246584,12915.731971772017,16417.865564671727,3.572288201527079,60,1,0,1,0,0,1,1
27,58944.64299294863,348,0.10703150843175424,24888.04607585921,38599.31071053726,6.322018412146227,38,0,0,0,0,0,1,1
28,32686.477410464668,601,0.4902416866911914,20145.644892002958,42764.47073729429,4.7093764199567305,53,1,0,1,0,1,0,1
55,85957.81262846067,364,0.5393544191885953,38435.049542717315,41990.115295022864,18.04969507367555,12,1,0,1,0,0,1,1
23,54453.728432734875,768,0.7945550033457255,37826.88748867732,25545.950495541143,19.247024740305587,20,0,0,1,0,1,0,1
58,51209.11388050875,671,0.7148080862925607,23155.827399256108,9859.64376200657,17.024708796013613,71,1,0,1,0,1,0,0
64,73230.5785546161,839,0.1671149629505594,13794.95164996174,21508.432637509806,8.28869148671683,69,1,0,1,0,0,0,1
51,80694.03188261212,776,0.2768871721350508,603.2154396657552,17619.57192731372,17.622255000872983,62,1,0,0,1,0,1,1
53,25027.25892963665,629,0.6937642162067731,23628.766183641696,27985.72268612465,3.98891805443714,49,1,0,1,0,0,1,0
54,81404.51331868104,308,0.1805727883251308,29627.383950609437,12401.1579699927,14.649725670814028,31,0,0,1,0,0,0,1
34,78715.24010813025,461,0.8032243253236817,30272.803362480336,33759.30973866599,5.109740178376204,68,0,0,0,1,0,0,1
57,67136.76884176349,703,0.6573576130377983,43398.85545824091,48442.019023694724,3.2136677359857315,30,1,0,0,1,0,1,1
57,47073.513148650745,605,0.5363423137736791,23370.996806807132,38091.38069159103,5.9822848628175365,55,1,0,1,0,0,1,1
29,33184.17178046623,396,0.6442556817781839,36022.149953879685,49288.09635695124,19.37800687246677,22,0,1,0,1,0,0,1
38,28212.237534709064,789,0.09971564686209168,6359.826687635871,37022.840753780285,15.821686462261141,25,0,0,1,0,0,1,1
57,20094.695497485438,820,0.5480220414259234,38199.943424546276,38370.187956912414,11.806874808756552,36,1,0,1,0,0,1,1
36,36516.81405536743,577,0.4512997457970239,22257.69110104099,28932.97202813832,18.928234133459718,23,1,0,1,0,0,1,1
20,52906.95760399784,801,0.5129649626938648,34718.574076667486,47660.97851449993,10.074627509078066,56,0,1,0,1,0,0,1
35,39491.546512006746,795,0.3376669609251456,41757.62785944607,21181.44562270354,3.684804373198672,18,0,0,1,0,0,0,1
36,44718.32428840079,786,0.4681769489156974,12699.168845820574,39386.699477910486,13.108136754794906,14,0,1,1,0,1,0,1
64,51236.193228879216,622,0.8832497562445263,33330.20891118908,5071.827308914841,17.08214354425732,50,0,1,0,1,1,0,1
23,44660.98467723449,508,0.3448536089594527,6162.422293818741,41411.70655390916,7.862783392222939,27,1,0,0,1,0,1,1
33,77969.68309269844,308,0.044935618207968216,5581.925514018193,18241.00096346165,8.394196743812259,12,1,0,1,0,0,1,1
25,59338.14313319759,602,0.2564815745325025,14179.51425456791,8778.539244688422,14.416439650081374,26,0,1,1,0,1,0,1
35,21546.17182016325,591,0.4543635628305676,6546.464290741183,37562.395237852215,16.676369468739185,55,1,0,0,1,1,0,1
60,38133.458508984266,653,0.5334905616567578,22646.14417814433,28499.253500372542,10.379139088857944,22,0,1,0,1,1,0,1
56,76772.65957076245,301,0.4271480288375137,43379.89606075975,17888.73272482953,4.51220847061494,12,0,1,1,0,0,1,0
29,44074.44186294287,774,0.8266121508360837,3717.95570097962,38934.913461736316,15.691990733362017,14,0,1,1,0,0,1,1
62,93611.34173592392,807,0.9151729178864858,18168.63838266593,24160.126553152033,10.250939593884333,33,0,0,0,1,1,0,0
27,77013.12379579365,363,0.4868007339266284,10389.736164801356,34257.13936602703,18.472814216612253,54,0,1,0,1,0,0,1
24,43194.15807037131,709,0.07587978744908874,22937.86815381556,49909.249783292864,7.303541488153168,17,0,1,0,1,1,0,1
63,61312.78769387553,410,0.4209873313257866,31713.843741500365,5179.636924060037,10.875849517345145,33,1,0,0,1,0,0,1
18,73379.12241441358,717,0.181238939023731,42647.41720065042,43157.97522521416,15.03814242025707,56,1,0,1,0,0,0,1
53,35469.26922696762,507,0.2834964007942432,1176.5122866648546,30142.555820529054,7.168065729888617,61,1,0,0,1,0,1,0
38,39694.99743094898,391,0.8328993846635426,28408.955538607428,21750.442260892894,6.856690086946843,39,0,0,1,0,0,0,0
54,60569.89966898053,377,0.5352918974768401,34493.98779001755,47809.10731282953,15.38662033876198,25,0,0,1,0,0,0,1
41,93991.57779922338,817,0.828591712640812,6742.4128646922645,47255.64006999729,6.058934577933414,57,0,1,0,0,1,0,1
42,47520.829348609215,345,0.9856263642029988,46879.969137372806,7724.465291814273,5.0256175122603794,43,1,0,0,0,1,0,1
24,52170.42624805652,827,0.5452287180164744,4047.448598597553,36325.49020687692,7.402153808434483,69,1,0,0,1,0,0,1
59,35249.61685452108,550,0.912262263387808,16009.840274158289,32135.564447105953,16.945577253188564,40,0,1,1,0,1,0,1
34,67456.69562184876,753,0.6834659702307272,11925.39905097052,35499.400982201434,17.68506652684858,16,0,1,0,1,1,0,1
46,79212.05978007987,755,0.1018184928097018,3389.995881136876,47678.92464739123,4.7745859769799255,55,1,0,0,1,1,0,1
47,55251.38130476964,549,0.4178989068913361,34999.29132991165,49569.69752424051,4.864597226797216,46,0,1,1,0,1,0,1
24,80019.95037278548,475,0.6589398821694809,25563.736145891973,16035.49844434252,17.231565188743346,22,0,0,0,1,0,0,1
50,44208.37786943659,711,0.7052616521539972,21356.24556420587,18220.076676980127,19.080780733780106,12,1,0,1,0,0,0,1
24,76558.75344228011,713,0.8606659790921198,9972.172214816166,38066.61358055523,11.163446418903394,59,0,1,1,0,0,0,1
41,40667.562653636334,584,0.6372912984382997,22143.303604544824,36603.01709896092,17.434292016912107,18,0,1,0,1,0,0,1
28,82451.96334172561,774,0.09009380268833522,45062.024233062555,11559.19025831169,18.118959709366557,14,0,0,0,0,0,0,1
26,86451.32626393676,605,0.14244299459127507,17760.106800475754,47672.2577482525,9.132585003302182,33,0,1,0,1,0,1,0
29,83817.89346878309,814,0.3283221342468557,25437.85678354063,41267.13102411584,11.578283914142768,42,1,0,0,1,1,0,0
52,37237.808468050076,748,0.29404372306525883,46433.717382534334,19914.61555230715,12.709445911597696,14,1,0,1,0,0,1,1
21,75539.9550315151,522,0.2216053595616232,34561.245953016216,31120.20702279177,16.17233550843307,28,0,0,1,0,0,0,0
53,63083.23099010794,580,0.6172962018048046,2092.9143976956,37574.3659496768,10.806818287513389,29,1,0,1,0,1,0,1
45,98882.95919912381,506,0.4297100741953965,16618.406359796227,44710.2641589899,11.625620607032976,26,0,1,0,1,0,0,1
30,48926.14567832513,678,0.6849887809452272,48819.235724396975,49517.55114799389,4.266530377208116,66,0,1,1,0,0,1,1
40,81700.10822712324,781,0.3869689781464152,43258.949269846766,36809.207220634766,3.920917083554357,64,1,0,1,0,0,0,0
36,49606.24936458536,573,0.274081868866517,44134.295144323965,31338.415192551278,15.57441026445411,49,0,0,0,0,1,0,0
59,51748.59793232336,580,0.550471173424629,46702.38110751585,48053.746096064715,11.198404967944068,46,0,1,1,0,0,0,1
54,28879.374752407788,655,0.09676007173431588,31677.611367739777,28216.7704704336,4.52375024111614,27,1,0,1,0,0,0,1
56,39172.894866095296,684,0.9886583371341451,39014.279703465065,15258.473984841678,7.094637534716711,52,0,1,1,0,1,0,1
41,33158.74292578695,436,0.6556299329084531,32675.665492811688,9249.93530650852,14.514698761710141,41,0,0,1,0,0,1,1
33,32736.04488351417,468,0.12216234898132315,26419.773560481495,12138.334497685835,11.581066839086848,46,1,0,1,0,0,1,1
50,20721.32221214849,577,0.6224086008392714,25992.018604488287,31640.168551520535,16.503382698493247,63,0,1,0,1,1,0,1
29,83502.46155782099,529,0.07443219733725183,648.5449404820542,35255.551441073345,9.688490600303677,28,0,1,1,0,1,0,1
51,57434.497435174475,793,0.5062259108743487,11592.682344427463,39828.081520209336,4.956436437179974,26,0,1,0,1,0,1,1
24,84333.40543686063,493,0.2908630290352537,1450.4495173780108,18620.627037676008,7.54872315209848,53,1,0,1,0,1,0,1
28,69004.03273590439,788,0.7007629567930596,22487.54083660819,21672.04927066977,4.869244226716123,61,1,0,1,0,0,1,1
48,86507.01299844075,575,0.4870719951649886,36066.343953279065,40855.10208940168,11.168063005816377,38,0,1,0,1,0,0,1
46,60301.20025899528,514,0.7858748906606771,46911.10600397081,11556.63763812374,11.061145211455381,12,0,0,1,0,0,1,1
30,27523.281691106757,501,0.2297581306039537,679.1478938510343,43737.83060675038,4.258227212494487,41,1,0,1,0,1,0,0
48,69341.09145871525,361,0.6561790657371066,24534.70563391644,17713.028844312517,6.255442863410534,41,1,0,1,0,0,0,0
19,74221.1889810192,432,0.6878390251138335,34992.492708365644,25702.982428239317,19.48777061397817,71,0,1,1,0,1,0,0
56,70120.33346408441,419,0.4775170510249809,33360.019615903904,15216.9333055669,19.719360223485136,16,0,1,0,1,0,1,1
32,84106.90521812638,456,0.8583056593522582,37644.20870373501,11519.2088588487,8.82489288926947,12,1,0,1,0,0,0,1
28,78519.93952049705,588,0.14664755592841427,42262.23534925627,38999.59160057883,5.459174199563637,15,1,0,1,0,0,1,1
51,54610.59593590953,655,0.7584135464885183,45708.121525655275,40722.816634415816,6.202535856750014,22,1,0,1,0,0,0,1
56,85528.29243641948,312,0.13198767900396746,9020.06916945135,19629.952775489543,4.3843274540251365,69,0,0,1,0,1,0,0
21,75342.92337141503,758,0.15690443843500956,47755.85767147039,45573.83690856137,4.453373137202811,24,1,0,1,0,0,1,1
28,29629.33908120088,711,0.2014870832501814,40292.859559856115,35543.17058099542,6.2807692230885275,21,0,1,1,0,0,0,0
46,63189.83323598558,801,0.6610767280179558,44995.61871501618,28562.683630467396,10.99751454285505,55,0,0,1,0,0,0,0
19,78284.46449839507,806,0.6390125337955761,17161.945334867007,43187.36211277866,15.118776109156933,64,1,0,1,0,0,0,1
33,64263.05613746242,573,0.4458863833222808,49928.64191946051,44497.79216054409,5.686603655089209,35,0,1,1,0,0,1,1
56,95922.2920761278,530,0.3144641945276079,609.929205230203,31974.58984220849,10.088022608944296,31,0,1,1,0,1,0,1
30,28119.301456701563,527,0.6127721107122875,43534.65025682107,31292.1074792646,4.454051875197367,29,1,0,0,1,1,0,1
54,77785.7354303062,729,0.14418892713072728,33947.051817898086,35810.86990108779,13.567747510691072,34,0,0,1,0,0,0,1
34,85956.06491436005,444,0.6286590214628538,6888.776474594604,30613.907560904063,10.322072942194293,52,0,1,1,0,1,0,0
38,76212.25559241379,460,0.01195183840894809,41562.748852808196,31062.48857569405,16.589398787412193,53,0,1,1,0,0,1,1
61,50846.8004051525,588,0.14446894095375884,39662.76085477908,31919.515583506247,17.99021905275326,54,1,0,0,0,1,0,1
36,50838.42505626608,651,0.7079261780066688,26976.42945647668,19491.746264751582,7.1372203866344215,46,0,0,0,1,1,0,1
24,66925.40040600102,383,0.8739700335443311,31685.322733109613,38916.731743894255,9.815698020024644,55,0,1,0,1,0,1,1
55,51767.84290836213,833,0.07560003733690945,6369.039328181464,21119.51714890325,11.454561108796446,38,0,0,1,0,0,1,1
25,90654.63978926648,424,0.6387670653972467,22904.09809771796,34145.19086755667,19.937075547592247,26,0,1,1,0,1,0,1
30,28794.449463556037,480,0.06190588527650509,1980.3602370030426,37691.12538952689,18.56699973441856,35,0,1,0,1,1,0,0
54,71132.58783782019,792,0.8789696489477695,28862.44522590932,30060.522524925065,19.488350243381856,41,0,1,1,0,1,0,1
19,30729.196861891014,729,0.3916649362748029,22586.756032199064,15479.544667123948,10.888979726634862,12,0,1,1,0,0,0,1
58,63212.78419992334,343,0.7411759743068208,4277.083757169929,31035.69162092753,19.992811705503897,52,0,1,1,0,0,1,1
28,77246.4961928556,669,0.1727521445584499,20594.48006097401,41771.543224240624,3.5483110598216183,14,0,0,1,0,0,0,1
41,33240.87332481991,718,0.8613503669662569,21893.691873237658,8609.961922340608,19.452076880933877,50,0,1,1,0,0,0,1
23,76322.65771917228,662,0.42917039221208064,36879.796152291055,34630.295001760715,6.270682000761893,35,0,1,1,0,0,0,1
43,31198.40249688728,577,0.20885724228241145,2672.6520068113323,9875.272395484262,19.639629642386783,43,0,1,0,1,0,0,0
24,69644.29965033113,744,0.57244919695367,30696.50324018944,34146.538982341444,10.7326556193119,15,1,0,1,0,1,0,1
56,60444.24234583085,516,0.2881613577566091,25643.780090856733,17550.650952918644,12.850975480424347,45,0,0,1,0,0,1,1
36,43845.996304740926,384,0.2870502347775852,13745.68578250081,45082.57944173091,18.425787205314016,12,0,1,0,1,1,0,1
23,28923.8984684242,788,0.11454538232669552,37220.717727573945,22812.703449244287,19.732919335863365,32,1,0,1,0,0,1,1
60,78868.33116807332,636,0.21389755720143144,28147.805287295792,22314.85434070509,5.917593767945379,19,0,1,0,1,0,0,1
46,50544.410670160476,378,0.7978635017411008,26016.67708984429,43410.008342740526,13.352956082447188,57,1,0,0,1,0,1,1
60,26922.462181854113,818,0.5235785703766289,47617.56165917492,48341.3148807324,14.778670833374331,23,0,1,1,0,0,1,1
56,81823.14706181863,755,0.35493957840186163,40729.461180152735,6293.525260991544,15.03889474596308,12,1,0,1,0,0,1,1
19,38631.574678705656,588,0.9293731310018724,10321.466732767429,27082.15996085765,6.5742381440316535,33,1,0,0,1,0,1,0
36,78916.16429644164,783,0.7973875668190391,19398.40888472621,30472.04839245756,4.190314083986759,25,1,0,1,0,1,0,1
21,65191.894875258935,655,0.3102721654236784,33144.51059335429,46683.214280324384,9.396094503019608,36,0,1,1,0,0,0,1
23,35562.3209263241,380,0.11073255131141756,27504.517829945595,31741.600180070753,16.797815497687367,39,0,1,1,0,1,0,1
54,26112.45817398336,421,0.18434181273213013,21535.0578174871,30984.35027606161,19.500837344099537,19,1,0,0,1,0,0,0
45,67459.92123221006,801,0.675168617839342,49066.70826582234,38280.116633987716,10.558598236530633,51,1,0,0,0,1,0,1
47,22016.9465791543,347,0.5630666915557965,8296.48573087789,40596.57421601475,18.541636157287076,48,0,1,1,0,1,0,0
24,25237.158789129022,708,0.9807777006174448,16927.387622268885,26087.755878616143,15.279252884395955,36,0,0,1,0,1,0,0
26,76177.52655733604,312,0.013493982667112549,19812.099996666664,12248.611633573968,5.005893953990321,66,1,0,1,0,0,1,1
42,63109.907312104246,523,0.876793257064984,3417.9029332856826,43506.053937370685,8.872436228694186,34,0,1,1,0,0,1,1
50,46103.62125235017,526,0.014269209487210556,23397.34043794397,12424.390611220051,15.654600060670564,71,0,1,1,0,0,1,1
18,63138.235413473885,663,0.4247592313368341,26229.52212315128,49099.327571011396,10.602941521239783,55,0,0,1,0,0,1,1
23,67331.94620199356,490,0.9165887031995456,13229.824779293138,21326.72735537889,14.152369455683846,48,0,1,0,1,1,0,1
35,65222.86929955732,767,0.6584154089899761,48093.470185481805,47817.162187158516,15.913480987563313,52,0,0,1,0,1,0,1
27,71404.32092123924,327,0.5832996696032041,26766.49774886249,36577.48021780324,19.676868376979762,27,1,0,0,0,0,0,1
45,95223.04801522936,738,0.3134993056772424,29088.844464205966,43933.60055334504,18.6091471421318,70,0,1,1,0,0,1,1
28,51102.20160672204,522,0.9661275101240122,44691.027094192636,47415.638191652215,8.852149748662994,15,1,0,1,0,0,1,1
50,44092.11307660608,341,0.16822455629927224,13712.098140014996,35125.84113727218,16.646638552207232,49,0,1,0,1,0,1,1
18,23074.792882413574,488,0.2698875219266492,31709.604613107345,40114.74593253564,9.332477085464998,47,0,1,1,0,0,1,1
30,31765.844548541347,337,0.4529557303909534,22462.05485587578,14140.11773934375,13.986671491599418,44,0,1,1,0,0,1,1
54,28499.985270491416,636,0.12629915562314353,18572.624616644818,22189.611976409462,4.0475098962142475,56,0,0,1,0,0,1,1
37,46835.53494979698,408,0.423547259592423,18862.707786747476,23025.293637629657,16.32925425337404,56,1,0,0,0,1,0,1
18,68799.25830520444,663,0.03934297544171994,1201.5994770242344,12686.253169106774,19.85006021940664,60,0,1,1,0,0,1,1
20,23706.711290766674,432,0.924118765570906,41056.12063557013,30225.31245354965,12.161772357279295,41,0,1,1,0,0,1,0
35,78213.20035637479,639,0.3221391360087247,29282.39350496581,38561.935558912206,18.853228658202728,56,1,0,0,1,1,0,1
58,51794.63599821914,809,0.6338025817417547,46633.16238032669,16342.776889764773,17.836295823872536,68,0,1,1,0,0,0,1
31,97080.36126307637,462,0.8705270718209084,42273.240582826176,37687.46245689627,3.1960583973649337,22,0,1,1,0,1,0,1
48,65470.79801535509,603,0.8183262065130933,49244.483352004885,42137.33008687485,4.5230798120701055,61,0,1,1,0,0,1,1
44,81708.98499107911,353,0.8733907755374583,1692.4993493809216,5682.5271689576475,10.417524353646938,58,1,0,1,0,1,0,1
34,88894.49858376263,453,0.7203086490188598,32419.923855921552,42798.2659502928,7.4966376685753975,24,0,1,1,0,0,1,1
63,91107.7041060422,673,0.19374383222133496,47731.21686112697,14758.090740889344,9.840285324640872,66,1,0,1,0,1,0,1
46,61476.93997438457,726,0.3665485417410443,38425.95337123603,5762.307067034604,11.680274240024993,55,1,0,1,0,0,0,1
53,51739.40467448648,341,0.512031717267461,15863.881879465507,41065.556132440215,11.118771682183324,15,0,0,0,1,0,1,1
54,64841.19917507517,641,0.3369503513219351,5627.124316292397,40498.639356305175,5.7595528274263454,35,1,0,1,0,1,0,1
43,52165.63212939423,461,0.9552339322440232,33413.296193975286,5626.117154676764,5.52309884083604,44,1,0,1,0,1,0,1
34,39257.197542659334,516,0.8068369518438558,32919.159668856715,8222.811934259826,10.03125381197261,44,1,0,0,0,1,0,1
39,45913.586173333395,339,0.7989516671017994,14614.548264133777,46466.40836811112,14.745521810794614,23,0,0,1,0,0,1,1
42,38621.58849908791,792,0.36110531326911854,40283.16975831977,45735.022684486044,13.05174994125243,32,1,0,1,0,1,0,1
19,41555.01044758894,324,0.7548384988450111,31605.225285619013,28500.102930830064,4.462290190030293,44,1,0,0,1,0,1,0
39,27488.61897885763,584,0.6140526522744604,20736.578549284222,43435.749925868324,7.806896904352215,57,0,1,0,1,0,1,0
22,54117.01765791237,366,0.37521443234833696,23289.30986452684,18415.52983689013,10.049174026443152,44,0,0,1,0,0,0,0
21,38822.7125282579,602,0.3082799169372119,12385.90729565859,11964.184086022546,8.650947959967855,20,0,1,0,1,0,0,1
53,55869.32419155809,777,0.7888353147121949,26930.84690189106,48922.50437841923,10.598810760111977,42,0,1,0,1,1,0,1
23,83375.85873410347,515,0.5967999913317479,25102.92696239221,31011.16234671458,10.461484072753693,69,1,0,0,1,0,1,1
38,55864.98825945418,404,0.0369953862067095,47164.188884691415,18332.807088619862,17.159736430049243,41,0,0,0,1,1,0,1
30,96368.94965677724,732,0.021699043959359062,25465.788047709037,28280.844873910493,17.183337262646333,27,1,0,0,1,0,1,1
54,31826.951562241666,349,0.8419706641931001,38874.639693341815,32051.97664780917,18.979317167906263,23,1,0,0,0,0,1,1
42,88021.19926702998,511,0.08981920906453034,30710.423857004414,19904.936209141797,11.902123705372224,65,0,0,0,1,1,0,1
43,39860.649125839,688,0.5193617686722835,11261.204900717405,39515.093432732654,7.699172410976473,59,1,0,1,0,0,1,1
56,94714.67606839792,568,0.6086638085618074,2477.491853998265,6796.896103165302,14.763831767286744,20,1,0,0,0,1,0,1
37,38171.834115892365,490,0.9159621225756234,35096.55212219382,15863.846646755539,15.990931629150332,46,1,0,1,0,0,1,1
50,79756.94287718445,594,0.5145263695857665,40117.44767081613,19045.82194024246,8.929855169694601,64,0,0,0,1,1,0,1
31,24969.43206879761,728,0.19402879619037536,43744.892457737136,37558.8826575505,17.01717426213689,54,1,0,0,1,1,0,1
53,70385.07497281421,316,0.26067052327582185,34186.252325990026,40841.03412071337,14.799330966801614,17,0,0,1,0,0,0,1
34,37493.93743327526,531,0.04885602177554682,21713.87314627536,33128.208105152335,19.494199783590318,36,0,1,1,0,0,0,1
38,73613.80333185889,742,0.22205737109667575,24627.888160719678,19920.198588009385,8.870124635439867,67,0,1,0,0,0,1,1
63,70866.34700998773,654,0.8151402152902147,38017.54063961282,16770.680724477534,18.68306715739446,39,0,1,1,0,1,0,1
33,93895.67037281297,651,0.7568786124893631,8905.90530799899,22864.377594923066,8.90974499360509,34,1,0,1,0,1,0,0
63,70134.11444963585,780,0.08194287390163024,22635.361944560507,24768.141882421558,17.730374048775612,40,0,0,1,0,1,0,1
33,52659.90493199263,677,0.4795975089329954,2697.1216018830123,31750.13836320172,8.573751470711844,33,0,1,1,0,1,0,1
37,35485.42438793625,691,0.30182264908517664,5263.665946579516,35495.326297189196,18.44576450057468,69,0,1,0,1,1,0,1
46,72596.08068353117,329,0.6499487664945289,11539.715040719717,22014.382477815816,3.2872531023172304,69,0,1,1,0,0,1,1
45,29309.3283138266,430,0.9613405436488748,31502.250615962635,10402.662897427092,9.886651800498504,35,1,0,0,0,0,0,1
